gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	publishingOrgKey	decimalLatitude	decimalLongitude	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	dateIdentified	license	recordedBy	lastInterpreted	issue	sex	fertility_status	age	infant(ADDL)	safety	special_needs
1425143333	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2317	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.39009	2.81484	2015-09-12T00:00:00	12	9	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_426	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.163Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.3	 --- 	SAFE	[]
1425143332	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2305	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.81352	2.83385	2015-07-24T00:00:00	24	7	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_420	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.163Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.6	INFANT	SAFE	[]
1425143331	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2310	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.92016	2.63019	2015-08-12T00:00:00	12	8	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_422	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.164Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.7	INFANT	SAFE	[]
1425143330	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2328	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.01252	2.70006	2015-10-26T00:00:00	26	10	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_431	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.163Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	1.4	 --- 	SAFE	[]
1425143329	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2294	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.77443	2.70713	2015-06-16T00:00:00	16	6	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_414	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.158Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	14.1	 --- 	SAFE	[]
1425143328	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2279	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.92646	2.67604	2015-03-11T00:00:00	11	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_407	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425143327	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2300	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.80154	2.51279	2015-07-02T00:00:00	2	7	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_417	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425143326	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2321	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.72748	2.47689	2015-10-02T00:00:00	2	10	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_428	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.148Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	3.3	 --- 	SAFE	[]
1425143325	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2314	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.85703	2.58746	2015-09-07T00:00:00	7	9	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_424	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.148Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	13.8	 --- 	SAFE	[]
1425143324	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2298	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.69549	2.51388	2015-07-01T00:00:00	1	7	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_416	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	2.1	 --- 	SAFE	[]
1425143323	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2295	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.58691	2.93383	2015-06-24T00:00:00	24	6	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_415	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.3	INFANT	SAFE	['Newborn']
1425143322	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2293	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.89075	2.86956	2015-04-08T00:00:00	8	4	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_414	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425143321	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2297	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8131	2.52306	2015-07-02T00:00:00	2	7	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_416	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.9	INFANT	SAFE	[]
1425143320	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2276	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.80645	2.37085	2015-02-06T00:00:00	6	2	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_405	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.149Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.6	INFANT	SAFE	[]
1425143319	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2282	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.89177	2.64074	2015-03-14T00:00:00	14	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_408	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.158Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	4.3	 --- 	SAFE	[]
1425143318	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2301	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.81243	2.53217	2015-07-03T00:00:00	3	7	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_418	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.159Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.9	INFANT	SAFE	[]
1425143317	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2266	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.1273	2.92729	2015-01-14T00:00:00	14	1	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_400	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.157Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	5.9	 --- 	SAFE	[]
1425143316	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2288	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.81729	2.38041	2015-04-21T00:00:00	21	4	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_411	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.156Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	1.4	 --- 	SAFE	[]
1425143315	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2287	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.83562	2.38945	2015-04-21T00:00:00	21	4	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_411	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.157Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	9.3	 --- 	SAFE	[]
1425143314	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2292	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8971	2.93811	2015-04-07T00:00:00	7	4	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_413	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.157Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	5.9	 --- 	SAFE	[]
1425143313	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2280	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.94475	2.41025	2015-03-13T00:00:00	13	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_407	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.158Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.7	INFANT	SAFE	[]
1425143312	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2284	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.69728	2.68963	2015-03-08T00:00:00	8	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_409	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.158Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425143311	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2278	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.93064	2.69739	2015-02-12T00:00:00	12	2	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_406	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.157Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.4	INFANT	SAFE	['Newborn']
1425143310	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2289	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.87601	2.4056	2015-04-23T00:00:00	23	4	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_412	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.155Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	13.2	 --- 	SAFE	[]
1425143309	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2261	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Erythrocebus	Erythrocebus patas	SPECIES	Erythrocebus patas (Schreber, 1774)	Erythrocebus patas	Schreber	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.61691	3.1138	2015-11-25T00:00:00	25	11	2015	2436548	2436548	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_398	1775-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.146Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	3.5	 --- 	RELATIVELY_DANGEROUS	[]
1425143308	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2286	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.84632	2.60502	2015-03-23T00:00:00	23	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_410	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.146Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	9.3	 --- 	SAFE	[]
1425143307	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2281	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.91646	2.40822	2015-03-13T00:00:00	13	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_408	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.145Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.7	INFANT	SAFE	[]
1425143306	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2283	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.38657	2.86466	2015-03-14T00:00:00	14	3	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_409	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.144Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425143305	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2299	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8131	2.52306	2015-07-02T00:00:00	2	7	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_417	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.144Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	1.4	 --- 	SAFE	[]
1425143304	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2274	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.87765	2.57815	2015-02-28T00:00:00	28	2	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_404	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.143Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.5	INFANT	SAFE	['Newborn']
1425143303	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2269	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	SPECIES	Phacochoerus africanus (Gmelin, 1788)	Phacochoerus africanus	Gmelin	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.79864	2.48726	2015-01-16T00:00:00	16	1	2015	2441212	2441212	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEPWATR_2015_402	1788-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.143Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425143302	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_2260	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Erythrocebus	Erythrocebus patas	SPECIES	Erythrocebus patas (Schreber, 1774)	Erythrocebus patas	Schreber	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.63375	3.01423	2015-10-29T00:00:00	29	10	2015	2436548	2436548	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2015	SSEWPATR_2015_397	1775-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.145Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.3	INFANT	SAFE	['Newborn']
